text
"Coca-Cola Bedava 2 Litresini Vermiyor,""Coca-Cola 2.5 litre alıyoruz marketten kapakta bedava 2 litre kazandınız diyor. Promosyon ve kampanya tarihi geçmemiş olduğu halde marketlerden bedava çıkan kolayı alamıyoruz. Sözde market sahibi önceki kapakların parasını alamadığını Coca-Cola'dan alacaklı olduğunu, bu yüzden bedavaları vermediğini...Devamını oku"""
"Doğuş Spor Kulubü Memnuniyetsizliği!,""2 aydır bu salona kickboksa gidiyorum. Sayısız kere hocanın gelmemesi, dükkanın durduk yere kapalı olması. Üstüne ilk başladığımda parasını verdiğim eşofmanı hala alamadım (Sürekli günü güne sattı) Müessese sahibi N** T** ve S**** isimli şahıstan şikayetçiyim. Gereğinin yapılmasını arz ederim.Devamını oku"""
"Koala Müşteri Hizmetlerine Ulaşılamıyor,Koala Secura Plus 2 oto koltuğumun rengi soldu. 17-07-2018 tarihinde N11 üzerinden Koala Secura Plus 2 oto koltuğu aldım rengi kısa bir süre sonra solmaya başladı durumu aldığım firmaya bildirdim onlarda . Koala müşteri hizmetleri ile görüşmemi söylediler. 2 aydır müşteri hizmetleri telefon numarası...Devamını oku"
"Arçelik Buzdolabı Soğutmuyor Ama Değişmemeye Direniyorlar,Aralık ayı sonunda fresh özellikli Arçelik buzdolabını aldım. Adana tarihinde en soğuk günlerini yaşarken buzdolabının deep freezende ki dondurma yoğurt kıvamında normal alanında ekmek dahi küflenmekte. Servis geldi bir cihaz taktılar ve deep freeze de cihaz -17. 'den yukarıya çıkmadığını gösterdi e...Devamını oku"
"Arçelik Ankastre Set Sorunu!,""Arçelik markasından yaklaşık bir buçuk yıl önce 4000 TL verecek mikrodalga fırın, ocak, davlumbaz set aldık. Henüz alalı 1 ayı geçmişti ki ocak çakmakları bozuldu servis çağırdık tamir istemememe rağmen tamir yaptı gittiler. Şimdi ise cam üstü siyah olan ocak ızgaraların rengi soldu siyahlı beyazlı ...Devamını oku"""
"Estpoint Randevu Oluşturamama!,06.03.2020 tarihinde Gaziosmanpaşa Medical Park şubesinden hydrafacial randevusu için çağrı merkezi ile görüştüm. Bugün saat 11 için randevu oluşturulduğu bilgisini aldım ve hastaneye gittim. Hastaneden randevumun oluşturulmamış olduğu bilgisini aldım. Ön görüşme ya da uygulama için olduğuyla ilgili...Devamını oku"
"Ayışığı Kitabevi Saygısız Elemanlar!,""Bugün (18-02-2020) kırtasiyeye gittim, fotokopi istedim, işlerimi biraz zahmetli AMA oradaki elaman çok saygısız bir şekilde bana “yapmıyoruz böyle fotokopi ön arka falan, başka bir yerde yap” dedi."
"Anadolu Hayat Emeklilik Android Uygulaması Aylardır Çalışmıyor!,BES uygulamasındaki Fon Getirileri bölümü aylardır çalışmıyor. Uygulama sürekli kapanıyor. Play Store' daki yorumlara baktım. Herkes aynı sorundan şikayetçi. Aylardır atan olmamış.Devamını oku"
"Jadore Chocolatier & Cafe 'nin Kalitesiz Sunumu!,""İnternette tesadüf sonucu görüp gittiğim yer. Çok küçük, samimi ve dekor açısından güzel bir mekan. Ki bence insanların gitme sebebi iç dış dekoru çalınan müzikler. Ama işletme açısından vasat. İster dışarı ister içeri oturun kimse yüzünüze bakmıyor. Ancak seslenince bir menü getiriyorlar. Sıcak çik...Devamını oku"""
"Homend Tamire Giden 1717 Çay Makinesi Yine Bozuldu,""Homend 1717 çay makinem 8 ay önce arıza yapıp serviste 115₺ ücretli parça değişimi oldu, cihaz yine arızalı ve garanti bittiği için yine ücret isteniyor. 2 servis parası 1 yeni ürün ediyor. Keşke çöpe atıp yeni bir ürün alsaymışım.Devamını oku"""
"Lenovo Ideapad 320 Şarj Problemi!,""Yaklaşık 15 gün önce Lenovo Ideapad 320 aldım. İlk şarjlarını düzenli şekilde yapmama rağmen en fazla 1 saat gidiyor. Sürekli prize takılı şekilde kullanım gerektiriyor, hiç memnun değilim. Ayrıca bu konu ile ilgili çok fazla benzer şikayet gördüm, herkes aynı problemi yaşıyor...Devamını oku"""
"Sepaş Enerji Kendi Hatasını Müşteriye Düzelttiriyor,""Kocaeli ili Körfez İlçesinde ikamet etmekteyim. Sepaş Enerji'ye elektrik açma başvurusunda bulundum. Yaklaşık bir hafta geçmesine rağmen geri dönüş olmadı, Sedaş'ı arayarak elektriğin bağlanmadığını söyledim, oraya kayıtlı olan adresin doğru olduğu herhangi bir sıkıntı olmadığı ve en geç 2 gün içeri...Devamını oku"""
"Zara Ürünümün Kargoya Verilmemesi,Zara'nın internet sitesinden bebeğimiz için bayramlık aldık. 11 Mayıs tarihinde siparişi tamamladık. 22 Mayıs oldu hala gelmedi. WhatsApp canlı görüşmemizde de sürekli lafı dolandırıyorlar. Kargo bilgileri paylaşılmıyor sadece en kısa sürede Yurtiçi Kargo ile tarafınıza iletilecektir diyorlar. Ancak...Devamını oku"
"Türk Telekom Tivibu Uydu Cihazı Çalışmıyor,Tivibu uydu alıcısı 05.04.2020 tarihinde arıza yaptı Tivibu servisi aradım cumartesi gününe randevu verdiler sokağı çıkma yasağı olduğu için ne aradılar ne sordular salı günü tekrar aradım size geleceğimiz zamanın bilgisini vereceğiz dediler sonra mesaj geldi aradık ulaşamadık dediler servis iptal e...Devamını oku"
"Şahin Ölmez Modern Saloon Saçımı Yaktı, İstediğim Renk Boyamadı,Kafamı saçımı dipten yaktılar istediğim renge boyamadılar başka renge boyadılar. Tonla paramı aldılar bir de şampuan sattılar. O da ise yaramadı bir yıkamada rengi att. Herkes bir gün saçımı siyah ertesi gün mor sonraki gün sarı gördü. Derilerim kanadı irin oldu saçım bir gecede sprey boya gibi aktı...Devamını oku"
"Joker Mağazası İndirim Var Diye Kandırıyor!,""Joker uygulamasından telefonuma indirim bildirimi geldi. Uzun zamandır oğluma almak istediğim fakat fiyatı bana pahalı gelen bloke 30 parça kaktüs blokların fiyatı 79,90'dan 39,90'a indiği yazıyordu. Benim hatırladığım zaten o fiyatta olduğuydu. İnternetten başka sitelerde fiyatına baktım, zaten her...Devamını oku"""
"Melih Altın  Baştan Savma Hizmet Veriyor!,Müzikle alakasız baştan savma başka bir çifte çalıştırdığı dansı bize de satmaya çalıştı. Zora gelince de daha fazla para dilendi. Saf  olmadığımız için kendimize kafası basan düzgün bir eğitmen bulduk!Devamını oku"
"Toshiba TV Wifi Ye Bağlanmada Hata Veriyor.,Arada WiFi ye bağlanırken aynı hataları veriyordu lakin şuandan itibaren artık bağlanmıyor. Toshiba şikayet varda olan şikayetleri görüp dönüş de yapmıyor anladığım kadarı ile. Lütfen okuduktan sonra olumlu olumsuz dönüş yapınız. Şimdiden teşekkür ediyorum.Devamını oku"
"Gratis Siparişlerimin İsteğim Dışında İadesi Yapılmış,""21 Mayıs 2020 tarihinde almış olduğum P2963***61 numaralı siparişimdeki 3 üründen ikisinin hiçbir şekilde bilgi verilmeden ve onayım alınmadan, birden bire iade sürecinin başlatıldığına dair SMS aldım. Ürünlere baktığımda hepsi sistem üzerinde hala var, hiç biri tükenmemiş. Bu iadelere neye göre yap...Devamını oku"""
"Karaca Züccaciye Kırık Parça Ulaştırılması,""Karaca'dan almış bulunduğum #4771041 numaralı Emsan 3lü mini porselen kase seti kare 9cmlik ürünüm elime 04.05.2020 tarihinde elime kırık olarak ulaştı. Hiçbir şekilde müşteri hizmetlerine ulaşamıyorum, kırık parça talebinde bulundum dönüş alamıyorum umarım buradan cevap alıp çözüme ulaşırım. Gereği...Devamını oku"""
"Mars Athletic Club-Macfit Üye Olmadığım Halde Para Çekti,Üye olmadığım halde bir süredir mesaj atan firma tarafından kredi kartı hesabımdan para alınmış.Devamını oku"
"Chakra 6 Adet Ürün Siparişim Varken Eksik Geldi,31.03.2020 tarihinde 6 adet sipariş ürünüm bugün 07.04.2020 tarihine elime geçtiğinde ürünlerimden biri eksik çıkmıştır. Bununla ilgili dönüş bekliyorum ve gelen kargodaki fatura eksik olduğu açıkça belli bir tanede Elle yazılı bir ürünüm var fatura o kadar özensiz ve dikkatsiz hazırlandığı belli ki...Devamını oku"
"Ziraat Emeklilik Bilgim Dışında Yapılan Plan ve Fon Değişikliği,Ziraat Emeklilik 485**353 sözleşme numaralı Otomatik Katılım BES sahibiyim. 17.02.2020'ye kadar “Temkinli Değişken” fon da ve “Otomatik Katılım Faizli Emeklilik Planı” n da aylık %15 katkı payı ile sistemde devam etmekte idim. 17.02.2020 tarihinde Ziraat Emeklilik internet şubesi aracılığı ile katkı...Devamını oku"
"Samsung Telefon Şebeke Sorunu,""Şebekesi iyi çekmiyor, oyuna giriyorum PUBG falan telefon internet gücü hemen düşüyor. Şebeke çekmiyor. Abimde de aynısı var. Onun ki süper. Benim tel çekmiyor. Hiç şebeke bir çözüm yok mu oyunda şebeke 1 çubuk oyundan çıkıyorum 4 5 çubuk oluyor geri. Birisi yardım etsin, yoksa teli kıracağım. Hatta...Devamını oku"""
"In Street Müşteriye Eziyet Ve Mağduriyet!,20 05 2020 tarihinde İnternet üzerinden Nike marka ayakkabı sipariş verdim geç olsa da ayakkabı eve geldi her şey normal gözüküyordu. Taki ayakkabıyı bir gün sadece işe gidip gelme sürecinde toplam 3 saat giymişimdir. Sağ ayakkabı iç tabanı imalat hatası olarak yamuk yapıştırılmış yürürken ayak baş ...Devamını oku"
"Philips TV 65Pus TV LED Arızası!,Philips marka televizyonum garanti süresinin bitmesine yakın zamanda LED sönmesi arızası yaptı. Temmuz 2019 ayında onarımı yapılan TV'nin Kasım 2019 da garantisi bittikten sonra yine aynı parçadan arıza verdi. 3 ay gibi bir süre bile çalışmayan parçaları yeniden değişmesi için 1000 TL ücret çıkardıl...Devamını oku"
"İgdaş 3 Ayda Yapılan Haksızlık,Zor bir süreçten geçiyoruz ama sağ olsunlar bunu kendilerince kâra çevirmeyi yine başarıyorlar. İşsizlik aldı başını gitti. Sıkacak ne kemer kaldı ne de dişimiz. Yazıklar olsun kafanıza göre fatura yolluyor ödenmediği takdirde kesilecek diye bekliyorsunuz. Burası yalan dünya koşturun hepiniz atların...Devamını oku"
"Dyson Kalitesizliği,""Dyson animal Pro model ürünümüzün toz haznesinin kapağı bozuldu, bunun üzerine 0850 532 11 44 numaralı müşteri hizmetlerini aradım. Temsilci bana parçaların garantili olduğunu hemen bir tane toz haznesi siparişi oluşturup göndereceğini söyledi, adresi aldı ve kapattım. Daha sonra siparişin oluştuğu ...Devamını oku"""
"Torku Banada Ağzı Açık Satıldı!,Uzunca zamandır severek ailecek tükettiğimiz Torku bana da ürünü ve fındık ezmesi ürününü son satın alışımda ürün ağzı açılmış şekilde çıktı. Hatanın fabrikasyon olduğu ve satın aldığım marketle ilgisi olmadığı aşikardı. Aylardır en popüler olan muadil ürün yerine tercih ettiğim Torku beni hayal kır...Devamını oku"
"Philips Elektrikli Süpürge Bozuldu!,Philips elektrikli maraton ultumait FC9919 Süpürge tekerlekli sorunlu ikinci kez orijinali ile servis de değiştirdim. Henüz iki ay geçmesine yine bozuldu. Aynı şikayeti komşularından yapıyor. Bizim o kadar verdiğimiz paralar çöpe gitti ne yazık ki. Herkes ama firma çözüm üretmiyor. Firmanın adına ya...Devamını oku"
"Koray Spor Aldığım Ürün Gelmedi,""12 Mayıs'ta ayakkabı siparişi verdim. 10 gün sonra beni arayıp 38 yok sistemde öyle gözüküyor, 37.5 gönderilim mi dediler yine kabul ettim. Yarın kargoya veririz dediler ama ürün hala hazırlanıyor gözüküyor, kimseye de ulaşamıyorum. Bütün sistemlerini kapatmışlar ya ayakkabıyı gönderin ya da paramı!Devamını oku"""
"Arçelik Ankastre Fırın sigortalarımı Attırıyor,Arçelik'ten aldığım 1 ay önce kurulumu yapılan Fırın sigortalarımı attırıyor montajın yapıldığı ilk günden beri. Evime birkaç kez servis geldi ve evimin tesisatına problem bulmak dışında hiçbir şey yapmadılar. İlk söyledikleri şey evimde topraklama hattımın olmadığı Fırınımın da bu yüzden çalışmadı....Devamını oku"
"Metlife Emeklilik Ve Hayat Sözleşme Yenilemesi!,2 sene önce çektiğim kredi için yapılan sözleşmeyi iptal etmeme rağmen bilgim olmadan tekrardan yenilemişler. Üstelik kredi kartımdan bununla ilgili para çekilmiş. Müşteri hizmetlerine bağlanmaya çalışıyorum meşgule düşüyor. Kendileri de daha önce defalarca aradılar sadece telesekreter bağlandı. Kon...Devamını oku"
"Adeka Turizm Bilet Tarih Değişikliği Ve İptali Mümkünmüş,""Bilet bank şirketinden almış olduğumuz İzmir bileti Corona sebebiyle iptal edildi, yeni bir tarih için bu acentenin bize ulaşması gerekirken müşteri hizmetlerini askıya almışlar ve hala muhatap bulamadık diyebilirim. Sadece bir mail ile kendilerinin aracı firma olduğunu söyleyerek Adeka ya yönlendir...Devamını oku"""
"ECA 41 Gündür Giderilmeyen Radyatör Patlağı!,9 Ekim 2018 tarihinde radyatör delinmesiyle ilgili servis tarafından tespit yapıldı. Radyatörün garanti kapsamında değiştirilebilmesi için sitemizin kazan dairesinden su numunesi alarak ayrıldılar. Bir daha ne arayan ne de soran olmadı bu süre zarfında tarafımdan 2 ya da 3 defa tam hatırlayamıyorum....Devamını oku"
"Erikli Su Siparişim Sürekli Unutuluyor,Alanya Mahmutlar şubenizi 2-3 kez aramazsam getirmiyor unutuyorlar sürekli. Bugün yatılı misafirim olmasına rağmen 2. kez aramadım ve suyum gelmedi. 6 yılı aşkın süredir yaşadığım her şehirde kullandığım markayı değiştirme sürecindeyim bu yüzden. Bilginize.Devamını oku"
"Yozgat Belediyesi Eskipazar Mah Kayseri Cad Köpek Havlaması,Eskipazar Mah Kayseri karafatma çeşmesi arkasındaki bahçede köpek hapis ettiler hayvan 24 saat havlıyor. Rahatsız ediyor bunu buradan alınmasını hayvan barınağına götürülmesini istiyoruz. İnşallah bugün alınır hayvan barınağı müdürlüğüne duyurulur lütfen destek verin arkadaşlar bu kadar rahat sız bi...Devamını oku"
"Lescon İlk Ve Son Alışverişim,Bildiğin yoldan markadan şaşmayacaksın abi. Sipariş sistemde kargoya verildi gözüküyor. Takip no... Vs... Hiçbir şey yok. Aradım müşteri hizmetlerini takip numarası alabilir miyim diye foya ortaya çıktı. Bunlar kargoya veriyormuş ama takip numarası verilmiyormuş yersen. Suçu kargoya atıyorlar. Suç a...Devamını oku"
"Serico Yapı'da  Yedek Parçaya  Fahiş Fiyat İsteniyor,Hydrocabin marka 850 TL'ye komple derin küvetiyle birlikte set aldığım duşakabinin cami kırıldı. 1 camına 250 TL para istiyorlar. El insaf Allah'tan korkun insanların zaaflarını nakide çevirmek yakışmaz. Ürünü aldım zaten. Neden müşterini mağdur ediyorsun. Devamını oku"
"Beko Halen İlgili Birim Tarafından Aranmadım,""Beko marka klimamızın garantisini uzatmak için genel merkezlerini (çağrı merkezi) arayıp talepte bulundum, tarafıma ilgili birim tarafından geri dönüş yapılacağı bildirildi ancak talebimin üzerinden 3 gün geçmesine ve benim çağrı merkezini 3 defa aramama rağmen halen ilgili birim tarafından aranmadı...Devamını oku"""
"Bıyıkoğlu Kiremit Fabrikası Kiremitlerinin Un Ufak Olması,2012 yılında zor şartlarda biriktirdiğimiz parayla köyümüzdeki virane evimizin yerine bir ev yaptırdık. Çatısınada Bıyıkoğlu Kiremit'inden kullandık 6 yıl sonunda kiremitler teker teker parçalanmaya başladı. İçerisindeki kireç gözleri nedeniyle bende aldığım bayiye başvurdum. Ben bayiliği bıraktım f...Devamını oku"
"Karaca Züccaciye Sipariş  İptal Etme!,""Dün bir ürün aldım netten (fincan seti) hediye olarak. Ancak fatura ve sipariş adresini değiştiremediğim için 2 ya da 3 saat sonra hemen iptal işlemi yaptım."
"Emsan Mutfak İade Edilmiş Ürünü Bana Gönderdi,Emsan'dan kahvaltı takımı aldım. Gelen kargonun üzerinde daha önce satın alan kişinin faturası hala duruyor. Ürünü kırık geldiği için iade etmiş ben sipariş verince de aynı ürünü tekrar bana göndermişler. Günlerdir iletişime geçmeye çalışıyorum kimseden ses seda yok!Devamını oku"
"Coca-Cola 2 Litre Kampanyası!,Adana Çukurova'da ikamet ediyorum. Haftada 4 veya 5 2.5 lt'lik ailem Coca-Cola tüketiyor. 2 litre kazandınız kapaklarını çocuğum oturduğum yerdeki ve almış olduğumuz marketlerde götürdü. Fakat çok değişik mazeretler sunmuşlar. Sonrasında kendide götürdüm. Yine alamadım bu bakkal ve marketin haksızlı...Devamını oku"
"Dijitsu Tv Çatlak Ekran,1 haftadır sizi aramaktan yoruldum televizyon gönderdiniz. Ekranı kırık yaptığınız işin peşine düşmüyorsunuz hiçbir şey umurunuzda değil gelin bu TV geri götürün size güvenen de suç. Paramı veya başka bir TV gönderin bu kadar sorumsuzluk olmaz çocuklarım mağdur oldu.Devamını oku"
"Vestel TV İçin Kurulum Ücreti İstiyor!,""Almış olduğum Vestel marka 43"""" televizyon için kurlum ücreti isteniyor. Kutusu açılmadı garantili ürün kurulum ücreti neden isteniyor anlamış değilim evde kullandığımız diğer televizyonda Vestel o televizyonun kurulumda böyle bir ücret istenmemişken neden bu kez böyle bir sorunla karşılaşıyorum soru...Devamını oku"""
"Esta Bilgi Teknolojileri Trendyol Ürün Tedarik Edememe,Trendyol aracılığıyla 500 GB PlayStation slim modelini 26 Kasım da satın aldım ve 20 Aralık son teslimat tarihi iken maalesef teslim edilmedi. 24 Aralık da ise gümrük sorunu sebebiyle 15 gün daha eklenebileceği iletildi.Devamını oku"
"Otokur Otomotiv Enjektör Sorunu!,Adıma kayıtlı bulunan Volkswagen 1.8 benzinli aracımı 2008 model 2.0 TDİ ile takas yapıp aldım enjektörlerde sorun olduğunu Sakarya otokur yetkili servisinde tespit ettiler bunların kronik arızası olduğunu bunun Volkswagen tarafından değişiminin yapılmasını talep ettim maalesef böyle bir şey olmazmı...Devamını oku"
"Vestel Tv Kutudan Kırık Çıktı,Satın almış olduğum 65u9500 model Vestel TV kurulumu için 22.04.2020 tarihinde yetkili servis evime geldi. Kendileri kutuyu açarak televizyonu sehpaya aldıklarında TV panelinin yarısının kırık olduğunu fark ettik. Ayrıca TV kutusunda herhangi bir deforme bulunmamaktadır. Servis personeli telefon ara...Devamını oku"
"Huawei'de  1 Haftada Kargoya Teslim Edilmeyen Sipariş,90620394974 no.lu online siparişim 1 haftadır depo siparişi aldı durumunda. Çağrı merkezinizde ki bekleme süresi 20 dakikanın üzerinde. Pandemi dolayısıyla gecikme olduğundan bahsediliyor. Siparişimin Son durumu hakkında bilgi istediğimde dönüş yapılacağı söylendi. Üzerinden 3 gün geçti. Yaşadığım e...Devamını oku"
"Aegon Emeklilik Ve Hayat Aegon Hayat Sigortası!,Aynı şekilde bana da ret ve onay gerektiren mesaj gelmiş görmeseydim kabul etmiş görünüp aranacaktım ve bu gerçekten saçma bir uygulama. Ben de reddedeceğim ve numarama bu şekilde bir mesaj daha gelmesini istemiyorum. Sisteminizi düzeltmenizi istiyorum. Yoksa daha fazla şikayet gelecektir eminim.Devamını oku"
